0.401255,0.411181,0.419478,0.426205,0.43144,0.435281,0.437846,0.439264,0.439675,0.439227,0.438068,0.43635,0.43422,0.431816,0.429271,0.426706,0.424228,0.421932,0.419898,0.418194,0.416874,0.41598,0.415541,0.415581,0.416112,0.417143,0.418677,0.420716,0.423259,0.426305,0.429854,0.433903,0.438452,0.443499,0.449039,0.455065,0.461565,0.468521,0.475907,0.483686,0.491812,0.500228,0.508862,0.517632,0.526445,0.535193,0.543764,0.552036,0.559883,0.567176,0.573791,0.579606,0.58451,0.5884,0.591194,0.592821,0.593236,0.592413,0.590348,0.587063,0.582601,0.577029,0.570432,0.562917,0.554603,0.545623,0.536121,0.526243,0.51614,0.505959,0.495843,0.485924,0.476326,0.467156,0.458506,0.450449,0.443039,0.436312,0.430281,0.42494,0.420263,0.416206,0.412707,0.409687,0.407055,0.404704,0.402519,0.400377,0.398148,0.3957,0.392898,0.389611,0.38571,0.381073,0.375587,0.36915,0.361673,0.35308,0.343315,0.332335,0.320119
0.399797,0.40955,0.417669,0.424214,0.429267,0.432928,0.435316,0.436566,0.436819,0.436226,0.43494,0.433115,0.430901,0.42844,0.425867,0.423303,0.42086,0.418632,0.416703,0.415139,0.413995,0.413312,0.41312,0.413439,0.414283,0.415657,0.417565,0.420004,0.422973,0.42647,0.430491,0.435033,0.440094,0.445671,0.451759,0.458348,0.465427,0.472976,0.480967,0.489364,0.49812,0.507175,0.516456,0.525881,0.535351,0.54476,0.55399,0.562917,0.571412,0.579343,0.586583,0.593006,0.598497,0.602954,0.606288,0.60843,0.609329,0.60896,0.607318,0.604423,0.600318,0.595068,0.58876,0.581497,0.573399,0.564597,0.555233,0.545452,0.535399,0.52522,0.515051,0.505023,0.495252,0.48584,0.476875,0.468424,0.460537,0.453244,0.446555,0.440464,0.434942,0.429946,0.425416,0.421277,0.417443,0.413815,0.410288,0.406747,0.403077,0.399155,0.394864,0.390085,0.384705,0.378617,0.371723,0.363934,0.355175,0.345383,0.334511,0.322527,0.309416
0.397763,0.407334,0.415267,0.421623,0.426487,0.429961,0.432168,0.433244,0.433333,0.432591,0.431172,0.429233,0.426927,0.424398,0.421784,0.419208,0.416782,0.414604,0.412755,0.411305,0.410305,0.409799,0.409814,0.41037,0.411479,0.413145,0.41537,0.41815,0.421483,0.425363,0.429788,0.434753,0.440254,0.446289,0.452852,0.459933,0.467521,0.475595,0.484128,0.493083,0.502412,0.512055,0.521939,0.531978,0.542072,0.552113,0.56198,0.571546,0.580678,0.589242,0.597106,0.604141,0.610229,0.615264,0.619154,0.621828,0.623233,0.623342,0.622148,0.61967,0.615952,0.611057,0.605071,0.598097,0.590254,0.581673,0.572491,0.562852,0.552899,0.542773,0.532608,0.522527,0.512642,0.50305,0.493832,0.48505,0.476748,0.468952,0.461669,0.454887,0.448578,0.442698,0.437189,0.431979,0.426987,0.422122,0.417286,0.412377,0.407289,0.401915,0.396149,0.38989,0.383039,0.375504,0.367203,0.358063,0.34802,0.337026,0.325044,0.312053,0.298046
0.39526,0.404644,0.412386,0.41855,0.423222,0.426508,0.428531,0.429431,0.429355,0.428459,0.426903,0.424845,0.422439,0.419834,0.417167,0.414564,0.412138,0.409987,0.408194,0.406825,0.405936,0.405566,0.405744,0.406487,0.407805,0.409703,0.412179,0.41523,0.418851,0.423038,0.427784,0.433088,0.438944,0.44535,0.452301,0.459788,0.467799,0.476317,0.485313,0.494751,0.504584,0.514751,0.525178,0.535778,0.546451,0.557084,0.567556,0.577734,0.587484,0.596666,0.605145,0.612789,0.619474,0.625092,0.629547,0.632765,0.634691,0.635296,0.634571,0.632534,0.629228,0.624716,0.619082,0.612431,0.60488,0.596558,0.587601,0.578152,0.568349,0.558331,0.548226,0.538154,0.528221,0.518517,0.509117,0.500077,0.491436,0.483213,0.475411,0.468015,0.460994,0.454303,0.447885,0.441672,0.435586,0.429544,0.423455,0.417228,0.410768,0.403982,0.396779,0.389071,0.380776,0.371818,0.362129,0.351653,0.34034,0.328154,0.315071,0.30108,0.286183
0.392389,0.401584,0.409136,0.415109,0.41959,0.422688,0.424529,0.425253,0.425012,0.423964,0.422269,0.420088,0.417578,0.414889,0.412158,0.409515,0.40707,0.404924,0.403158,0.40184,0.401023,0.400746,0.401036,0.401909,0.403375,0.405436,0.40809,0.411332,0.415156,0.419559,0.424534,0.430079,0.436191,0.442867,0.450105,0.457897,0.466233,0.475097,0.484462,0.494295,0.504548,0.51516,0.526059,0.537155,0.548348,0.559523,0.570554,0.581308,0.591645,0.601422,0.610499,0.618739,0.626015,0.632213,0.637235,0.641003,0.643459,0.64457,0.644329,0.642751,0.639877,0.63577,0.630516,0.624217,0.61699,0.608964,0.600274,0.59106,0.581458,0.571603,0.561619,0.551621,0.541709,0.531968,0.522465,0.51325,0.504355,0.495793,0.487563,0.479643,0.472001,0.464591,0.457354,0.450225,0.44313,0.435991,0.428726,0.421253,0.413489,0.405354,0.39677,0.387665,0.377972,0.367632,0.356593,0.344813,0.332257,0.318904,0.304741,0.289768,0.273996
0.389242,0.398252,0.405616,0.411402,0.415697,0.418613,0.420277,0.420832,0.42043,0.419232,0.4174,0.415097,0.412481,0.409701,0.406899,0.404201,0.401721,0.399557,0.397791,0.39649,0.395705,0.395473,0.395822,0.396765,0.398311,0.400459,0.403209,0.406553,0.410487,0.415006,0.420105,0.425783,0.432039,0.438872,0.446282,0.454265,0.462813,0.471912,0.48154,0.491664,0.502239,0.513205,0.52449,0.536005,0.547648,0.559301,0.570838,0.58212,0.593003,0.603342,0.612989,0.621804,0.629655,0.636424,0.642006,0.646321,0.649309,0.650932,0.651182,0.650073,0.647646,0.643962,0.639108,0.633186,0.626312,0.618615,0.61023,0.601294,0.591942,0.582305,0.572504,0.562647,0.55283,0.543131,0.533611,0.524312,0.515258,0.506458,0.497901,0.489564,0.481408,0.473386,0.465437,0.457498,0.449498,0.441364,0.433022,0.424396,0.415417,0.406016,0.39613,0.3857,0.374676,0.363014,0.350679,0.337643,0.323888,0.309405,0.294196,0.278269,0.261647
0.3859,0.394732,0.401918,0.407525,0.411644,0.414387,0.415884,0.416278,0.415724,0.414384,0.412421,0.409999,0.407277,0.404405,0.401525,0.398763,0.396232,0.394029,0.392236,0.390917,0.390123,0.389889,0.39024,0.391189,0.392742,0.394899,0.397656,0.401008,0.404949,0.409475,0.414585,0.420277,0.426555,0.43342,0.440876,0.448922,0.457556,0.466768,0.476538,0.486837,0.497623,0.508839,0.520412,0.532256,0.544265,0.556323,0.568298,0.58005,0.59143,0.602287,0.612468,0.621829,0.63023,0.637549,0.643678,0.648531,0.652043,0.654176,0.654917,0.654281,0.652307,0.649057,0.644617,0.63909,0.632593,0.625254,0.617207,0.60859,0.599535,0.59017,0.580612,0.570966,0.56132,0.551747,0.5423,0.533014,0.523906,0.514977,0.506209,0.497572,0.489024,0.480513,0.471977,0.463352,0.454571,0.445562,0.436259,0.426596,0.416511,0.405948,0.394857,0.383194,0.370925,0.35802,0.34446,0.330234,0.315338,0.299778,0.283567,0.266727,0.249288
0.382436,0.391101,0.39812,0.403562,0.407519,0.410103,0.411447,0.411695,0.411002,0.409531,0.407447,0.404915,0.402092,0.39913,0.396169,0.393335,0.390741,0.388481,0.386635,0.385266,0.384423,0.384138,0.384434,0.385323,0.386809,0.388891,0.391564,0.394822,0.398663,0.403081,0.408079,0.413659,0.419826,0.426589,0.433954,0.441927,0.45051,0.459698,0.469478,0.479824,0.490699,0.502048,0.513801,0.525871,0.538154,0.550531,0.562868,0.575021,0.586836,0.598157,0.608827,0.618693,0.627612,0.635454,0.642106,0.647477,0.651499,0.65413,0.655356,0.655188,0.653667,0.650854,0.646835,0.641715,0.63561,0.628652,0.620973,0.61271,0.603995,0.594953,0.585698,0.576331,0.566934,0.557572,0.548293,0.539124,0.530073,0.521132,0.512277,0.503471,0.494665,0.485802,0.476819,0.467649,0.458226,0.448482,0.438356,0.427787,0.416725,0.405124,0.392946,0.380161,0.36675,0.352698,0.338003,0.322668,0.306704,0.290132,0.272978,0.255275,0.237063
0.378911,0.387424,0.394293,0.399587,0.403399,0.405845,0.407054,0.407174,0.40636,0.404776,0.402587,0.399956,0.397043,0.393997,0.390958,0.38805,0.385383,0.383051,0.381131,0.379682,0.378752,0.378369,0.378555,0.379319,0.380662,0.382584,0.385078,0.38814,0.391767,0.395959,0.400717,0.406051,0.41197,0.418486,0.425615,0.433368,0.441754,0.450774,0.460421,0.470677,0.481507,0.492862,0.504674,0.516858,0.529311,0.541911,0.554522,0.566997,0.579177,0.5909,0.602003,0.612326,0.62172,0.630048,0.637191,0.643053,0.647561,0.65067,0.652364,0.652653,0.651574,0.649193,0.645595,0.640885,0.635183,0.62862,0.621332,0.613453,0.605116,0.596445,0.58755,0.578528,0.569456,0.560394,0.55138,0.542433,0.533555,0.524727,0.515918,0.507081,0.498162,0.489097,0.479819,0.470259,0.46035,0.450026,0.43923,0.427907,0.416014,0.403516,0.390386,0.376609,0.362177,0.347092,0.331366,0.315017,0.298073,0.280567,0.262539,0.244034,0.225102
0.375375,0.383755,0.390494,0.395663,0.399354,0.401683,0.402782,0.402798,0.401887,0.400212,0.397939,0.395229,0.392241,0.389124,0.386014,0.383034,0.380292,0.377878,0.375866,0.374312,0.37326,0.372736,0.372758,0.373333,0.37446,0.376137,0.378359,0.38112,0.384421,0.388262,0.392651,0.3976,0.403127,0.40925,0.415991,0.423371,0.431405,0.440104,0.449468,0.459486,0.470129,0.481354,0.493097,0.505273,0.517781,0.530499,0.543288,0.555997,0.568462,0.580515,0.591986,0.602708,0.612525,0.621293,0.628886,0.635203,0.640165,0.643724,0.64586,0.646583,0.64593,0.643967,0.640779,0.636476,0.631178,0.625019,0.618136,0.610665,0.602739,0.59448,0.585998,0.577384,0.568711,0.560033,0.55138,0.542765,0.534177,0.525591,0.516965,0.508244,0.499365,0.490258,0.480849,0.471066,0.46084,0.450107,0.438808,0.426897,0.414336,0.401098,0.387168,0.372542,0.357226,0.341237,0.324599,0.307348,0.289523,0.271174,0.252352,0.233115,0.213523
0.371868,0.380139,0.386773,0.391842,0.39544,0.397682,0.3987,0.398641,0.397662,0.395925,0.393594,0.39083,0.387789,0.384619,0.381453,0.378411,0.375596,0.373096,0.37098,0.369302,0.368099,0.367396,0.367205,0.367531,0.368372,0.369724,0.37158,0.373938,0.376799,0.380167,0.384055,0.388482,0.39347,0.399049,0.405247,0.412095,0.419618,0.427838,0.436762,0.446388,0.456696,0.467647,0.479183,0.491222,0.503664,0.516386,0.529247,0.542093,0.554754,0.567057,0.578823,0.589878,0.600058,0.609211,0.617205,0.62393,0.629305,0.633276,0.635821,0.636948,0.636694,0.635125,0.63233,0.62842,0.623519,0.617763,0.611291,0.604244,0.596753,0.588942,0.580918,0.572771,0.564568,0.556356,0.54816,0.539983,0.531805,0.523592,0.51529,0.506835,0.498155,0.489172,0.479804,0.469976,0.459612,0.448649,0.437029,0.424708,0.411655,0.397849,0.383285,0.367969,0.351919,0.335167,0.31775,0.299718,0.281125,0.262034,0.242508,0.222619,0.202437
0.368423,0.37661,0.383169,0.388168,0.391705,0.393893,0.394865,0.394767,0.393754,0.391989,0.389633,0.386847,0.383783,0.380585,0.377384,0.374296,0.37142,0.368837,0.366614,0.364799,0.363423,0.362508,0.362063,0.362087,0.362577,0.363527,0.364931,0.366786,0.369097,0.371872,0.37513,0.378896,0.3832,0.388082,0.393581,0.399738,0.406589,0.414167,0.422491,0.431567,0.441385,0.451913,0.463098,0.474864,0.487111,0.499717,0.512539,0.525418,0.538179,0.550643,0.562623,0.573937,0.584411,0.593887,0.602223,0.609304,0.615042,0.619378,0.622289,0.623779,0.623888,0.622681,0.620251,0.616712,0.61219,0.606827,0.600766,0.594149,0.587111,0.579775,0.572249,0.564618,0.556949,0.549282,0.541634,0.533998,0.526348,0.518636,0.5108,0.502765,0.494446,0.485757,0.476609,0.466917,0.456603,0.4456,0.433848,0.421307,0.407947,0.393756,0.378733,0.362897,0.346277,0.328915,0.310862,0.292182,0.272943,0.25322,0.233091,0.212636,0.191939
0.36506,0.373196,0.37971,0.384676,0.388188,0.39036,0.391325,0.391228,0.390224,0.388472,0.386132,0.383361,0.38031,0.377118,0.373912,0.370802,0.367882,0.36523,0.362904,0.360947,0.359386,0.358236,0.357501,0.357178,0.35726,0.35774,0.35861,0.359871,0.361527,0.363595,0.366097,0.369067,0.372546,0.376582,0.381226,0.386532,0.392551,0.399324,0.406885,0.415251,0.424422,0.434374,0.445063,0.456414,0.468333,0.480696,0.493361,0.506162,0.518922,0.531451,0.543557,0.555048,0.565742,0.575469,0.584082,0.591457,0.597499,0.602147,0.605371,0.607178,0.607604,0.606718,0.604616,0.601415,0.597247,0.592258,0.586595,0.580406,0.573828,0.566986,0.559987,0.552918,0.545839,0.538787,0.531771,0.524777,0.517767,0.510684,0.503453,0.495987,0.488192,0.479969,0.47122,0.461852,0.451779,0.440929,0.429243,0.416677,0.403205,0.388817,0.373523,0.357346,0.340325,0.322515,0.30398,0.284793,0.265038,0.244802,0.224174,0.203249,0.182118
0.361798,0.369914,0.376421,0.381391,0.384919,0.387119,0.388122,0.388073,0.387123,0.385431,0.383154,0.380445,0.377451,0.374307,0.371132,0.368034,0.3651,0.362399,0.359984,0.357891,0.356141,0.354743,0.353694,0.352988,0.352615,0.352564,0.352829,0.353411,0.354318,0.355571,0.357199,0.359246,0.361762,0.364807,0.368446,0.372746,0.377772,0.38358,0.390216,0.397713,0.406078,0.415302,0.425343,0.436138,0.447591,0.459583,0.471967,0.484576,0.497226,0.509721,0.521859,0.53344,0.544271,0.554173,0.56299,0.57059,0.576872,0.581768,0.585247,0.587312,0.588002,0.587388,0.585567,0.582663,0.578814,0.57417,0.568885,0.56311,0.55699,0.55065,0.544201,0.537727,0.531286,0.524911,0.518604,0.512343,0.50608,0.499746,0.493254,0.486506,0.479394,0.471806,0.463635,0.454776,0.445137,0.434638,0.423215,0.410824,0.397437,0.38305,0.367674,0.35134,0.334097,0.316007,0.297147,0.277603,0.257468,0.236842,0.215828,0.19453,0.173051
0.358645,0.366778,0.373317,0.378334,0.381923,0.384198,0.385289,0.385338,0.384496,0.382918,0.380758,0.378164,0.375278,0.372231,0.369136,0.366092,0.363179,0.360461,0.357982,0.35577,0.353839,0.352189,0.350814,0.349702,0.348837,0.348207,0.347806,0.347636,0.347708,0.348049,0.348695,0.349699,0.351124,0.353041,0.355532,0.358676,0.362555,0.367241,0.372795,0.379264,0.386669,0.395009,0.404256,0.414349,0.4252,0.436688,0.448666,0.460965,0.473395,0.48575,0.497822,0.5094,0.52028,0.530275,0.539217,0.546967,0.553416,0.558492,0.562159,0.564419,0.565312,0.564911,0.563318,0.560661,0.557086,0.552748,0.54781,0.542429,0.536753,0.530915,0.525026,0.51917,0.513406,0.507759,0.502229,0.496783,0.491364,0.485891,0.480266,0.474376,0.468099,0.461312,0.453893,0.445726,0.43671,0.426757,0.415796,0.403779,0.390677,0.376486,0.361221,0.344919,0.327633,0.309437,0.290414,0.270663,0.250288,0.229401,0.208115,0.186547,0.164809
0.355607,0.363796,0.370409,0.375518,0.379217,0.381619,0.382851,0.383056,0.382381,0.380976,0.378992,0.376574,0.373857,0.370964,0.368003,0.365065,0.362223,0.35953,0.357022,0.354719,0.352625,0.350734,0.349033,0.347501,0.346122,0.344878,0.343764,0.342781,0.341946,0.341289,0.340856,0.34071,0.340926,0.341589,0.342796,0.344643,0.347229,0.350643,0.354963,0.360251,0.366543,0.373851,0.382156,0.391405,0.401515,0.412367,0.423815,0.435684,0.447778,0.459888,0.471792,0.48327,0.494109,0.504109,0.513094,0.520914,0.527453,0.532633,0.536416,0.538801,0.539829,0.539576,0.538149,0.535682,0.532327,0.528249,0.523618,0.518599,0.513346,0.507998,0.502668,0.497444,0.492382,0.487506,0.482808,0.478248,0.47376,0.469251,0.464608,0.459707,0.454409,0.448579,0.442078,0.434781,0.426572,0.417353,0.407048,0.395601,0.382981,0.369182,0.35422,0.338135,0.320988,0.302856,0.283835,0.26403,0.243557,0.222538,0.201098,0.179363,0.157457
0.352686,0.360972,0.367703,0.372953,0.376814,0.379397,0.38083,0.381252,0.380806,0.37964,0.377899,0.375724,0.373242,0.37057,0.367808,0.365038,0.362323,0.359708,0.357218,0.354863,0.352639,0.35053,0.348514,0.346567,0.344663,0.342785,0.340923,0.339082,0.33728,0.335555,0.333961,0.33257,0.331472,0.330766,0.330566,0.330986,0.332142,0.334144,0.337086,0.341047,0.346081,0.352212,0.359431,0.367697,0.37693,0.387016,0.397807,0.409127,0.420773,0.432527,0.44416,0.45544,0.466144,0.47606,0.485,0.492806,0.499355,0.504561,0.508382,0.510817,0.511908,0.511732,0.510403,0.508061,0.504867,0.500995,0.496622,0.491924,0.487063,0.482182,0.477402,0.472811,0.468466,0.464389,0.460567,0.456953,0.453469,0.450013,0.446458,0.442663,0.438477,0.433748,0.428322,0.42206,0.414832,0.40653,0.397066,0.386379,0.374431,0.361213,0.346742,0.331058,0.314226,0.29633,0.277471,0.257763,0.237333,0.216311,0.194833,0.173035,0.15105
