X,Y
0.342825,0.476136
0.342625,0.477179
0.342431,0.478224
0.342243,0.479271
0.342061,0.480322
0.341885,0.481374
0.341714,0.482429
0.341551,0.483486
0.341393,0.484546
0.341242,0.485608
0.341098,0.486672
0.340961,0.487738
0.34083,0.488806
0.340707,0.489876
0.34059,0.490948
0.340482,0.492022
0.34038,0.493098
0.340286,0.494175
0.3402,0.495255
0.340121,0.496336
0.340051,0.497419
0.339988,0.498503
0.339934,0.499589
0.339888,0.500676
0.339851,0.501765
0.339822,0.502855
0.339802,0.503946
0.339791,0.505039
0.339788,0.506133
0.339795,0.507228
0.339811,0.508324
0.339837,0.509421
0.339872,0.51052
0.339916,0.511619
0.33997,0.512719
0.340034,0.51382
0.340108,0.514922
0.340192,0.516024
0.340286,0.517128
0.340389,0.518231
0.340502,0.519336
0.340625,0.52044
0.340757,0.521546
0.340899,0.522651
0.34105,0.523757
0.341211,0.524863
0.341382,0.525969
0.341561,0.527076
0.341751,0.528182
0.341949,0.529288
0.342157,0.530395
0.342374,0.531501
0.342601,0.532607
0.342836,0.533712
0.343081,0.534818
0.343335,0.535922
0.343598,0.537027
0.34387,0.538131
0.344151,0.539234
0.344441,0.540337
0.34474,0.541438
0.345048,0.542539
0.345364,0.54364
0.34569,0.544739
0.346024,0.545837
0.346367,0.546935
0.346718,0.548031
0.347079,0.549126
0.347447,0.55022
0.347825,0.551312
0.348211,0.552403
0.348605,0.553493
0.349008,0.554581
0.349419,0.555668
0.349839,0.556753
0.350267,0.557837
0.350703,0.558919
0.351148,0.559998
0.3516,0.561076
0.352061,0.562153
0.35253,0.563227
0.353007,0.564299
0.353493,0.565369
0.353986,0.566437
0.354487,0.567502
0.354996,0.568566
0.355513,0.569627
0.356038,0.570685
0.356571,0.571741
0.357112,0.572793
0.357661,0.573843
0.358217,0.57489
0.358782,0.575934
0.359354,0.576975
0.359935,0.578012
0.360523,0.579046
0.36112,0.580076
0.361724,0.581102
0.362336,0.582125
