0.8855,-1.95555
0.8865,-1.95659
0.8875,-1.95764
0.8885,-1.9587
0.8895,-1.95975
0.8905,-1.96082
0.8915,-1.96189
0.8925,-1.96297
0.8935,-1.96405
0.8945,-1.96514
0.8955,-1.96623
0.8965,-1.96734
0.8975,-1.96844
0.8985,-1.96956
0.8995,-1.97068
0.9005,-1.97181
0.9015,-1.97294
0.9025,-1.97409
0.9035,-1.97524
0.9045,-1.97639
0.9055,-1.97756
0.9065,-1.97873
0.9075,-1.97991
0.9085,-1.9811
0.9095,-1.9823
0.9105,-1.9835
0.9115,-1.98471
0.9125,-1.98593
0.9135,-1.98716
0.9145,-1.9884
0.9155,-1.98965
0.9165,-1.9909
0.9175,-1.99217
0.9185,-1.99344
0.9195,-1.99472
0.9205,-1.99601
0.9215,-1.99732
0.9225,-1.99863
0.9235,-1.99995
0.9245,-2.00128
0.9255,-2.00262
0.9265,-2.00397
0.9275,-2.00533
0.9285,-2.0067
0.9295,-2.00808
0.9305,-2.00947
0.9315,-2.01087
0.9325,-2.01228
0.9335,-2.01371
0.9345,-2.01514
0.9355,-2.01659
0.9365,-2.01804
0.9375,-2.01951
0.9385,-2.02099
0.9395,-2.02248
0.9405,-2.02398
0.9415,-2.0255
0.9425,-2.02702
0.9435,-2.02856
0.9445,-2.03011
0.9455,-2.03167
0.9465,-2.03325
0.9475,-2.03484
0.9485,-2.03644
0.9495,-2.03805
0.9505,-2.03968
0.9515,-2.04131
0.9525,-2.04297
0.9535,-2.04463
0.9545,-2.04631
0.9555,-2.048
0.9565,-2.04971
0.9575,-2.05143
0.9585,-2.05316
0.9595,-2.0549
0.9605,-2.05667
0.9615,-2.05844
0.9625,-2.06023
0.9635,-2.06203
0.9645,-2.06385
0.9655,-2.06568
0.9665,-2.06753
0.9675,-2.06939
0.9685,-2.07127
0.9695,-2.07316
0.9705,-2.07507
0.9715,-2.07699
0.9725,-2.07893
0.9735,-2.08089
0.9745,-2.08286
0.9755,-2.08484
0.9765,-2.08684
0.9775,-2.08886
0.9785,-2.0909
0.9795,-2.09295
0.9805,-2.09501
0.9815,-2.0971
0.9825,-2.0992
0.9835,-2.10131
0.9845,-2.10345
0.9855,-2.1056
0.9865,-2.10776
0.9875,-2.10995
0.9885,-2.11215
0.9895,-2.11437
0.9905,-2.11661
0.9915,-2.11886
0.9925,-2.12114
0.9935,-2.12343
0.9945,-2.12574
0.9955,-2.12806
0.9965,-2.13041
0.9975,-2.13277
0.9985,-2.13515
0.9995,-2.13756
